event_date,employee_id,event_type,event_reason,salary_local_before,salary_local_after,currency_code
2025-04-30,E00971,Merit Increase,Annual Cycle,581544.3207820342,615280.1655897956,MXN
2025-04-30,E00972,Merit Increase,Annual Cycle,1602784.7285426748,1655937.87195753,MXN
2025-04-30,E00973,Merit Increase,Annual Cycle,184636.96828392282,195622.10274501497,SGD
2025-04-30,E00974,Merit Increase,Annual Cycle,108325.15319497765,113633.54992160351,EUR
2025-04-30,E00975,Merit Increase,Annual Cycle,160386.87466672884,169681.42269053904,USD
2025-04-30,E00977,Merit Increase,Annual Cycle,89701.46153602476,93405.70657062871,EUR
2025-04-30,E00978,Merit Increase,Annual Cycle,113589664.29197711,119277307.40912363,COP
2025-04-30,E00979,Merit Increase,Annual Cycle,54192.10790009939,57303.80925693801,EUR
2025-04-30,E00980,Merit Increase,Annual Cycle,159009.64789409607,167377.91361124508,GBP
2025-04-30,E00981,Merit Increase,Annual Cycle,83460.44811860877,87122.94129674714,GBP
2025-04-30,E00982,Merit Increase,Annual Cycle,86164.44054753121,91466.35509915804,SGD
2025-04-30,E00983,Merit Increase,Annual Cycle,128144.78417070286,133566.42318620102,GBP
2025-04-30,E00984,Merit Increase,Annual Cycle,168147.961836706,175912.87652910457,SGD
2025-04-30,E00985,Merit Increase,Annual Cycle,103499.41730544646,108199.2739457687,SGD
2025-04-30,E00986,Merit Increase,Annual Cycle,132951060.4000346,138110372.75159496,COP
2025-04-30,E00987,Merit Increase,Annual Cycle,1756342.5405912052,1816055.8099636186,MXN
2025-04-30,E00988,Merit Increase,Annual Cycle,321206.0306554509,331144.80426968564,USD
2025-04-30,E00989,Merit Increase,Annual Cycle,177958.0933293089,187090.69972365777,SGD
2025-04-30,E00990,Merit Increase,Annual Cycle,179408.30770622077,187977.5824446391,EUR
2025-04-30,E00991,Merit Increase,Annual Cycle,160726121.63965675,168128830.0655273,COP
2025-04-30,E00992,Merit Increase,Annual Cycle,95440.09181244957,98366.33855417931,EUR
2025-04-30,E00993,Merit Increase,Annual Cycle,439278.7262053341,463779.0082949824,BRL
2025-04-30,E00994,Merit Increase,Annual Cycle,101733.8887437821,106185.97217279927,USD
2025-04-30,E00995,Merit Increase,Annual Cycle,108748.69891867782,112181.47426185844,SGD
2025-04-30,E00996,Merit Increase,Annual Cycle,993085.7199522777,1043660.5740994507,MXN
2025-04-30,E00997,Merit Increase,Annual Cycle,59548.36312785329,63121.25065425687,USD
2025-04-30,E00999,Merit Increase,Annual Cycle,162971981.48899952,168681118.4249259,COP
2025-04-30,E01000,Merit Increase,Annual Cycle,105826.20277587757,111716.45778543182,EUR
2025-04-30,E01001,Merit Increase,Annual Cycle,62583.20258604801,65202.01967836868,USD
2025-04-30,E01002,Merit Increase,Annual Cycle,121162.94557345177,126887.29028315816,USD
2025-04-30,E01003,Merit Increase,Annual Cycle,51217.92137884513,52814.99887669309,EUR
2025-04-30,E01006,Merit Increase,Annual Cycle,144728.03320452556,151747.6599355331,EUR
2025-04-30,E01007,Merit Increase,Annual Cycle,92387.9620116413,97222.8228742595,GBP
2025-04-30,E01008,Merit Increase,Annual Cycle,106361.72067098516,112480.49636251695,USD
2025-04-30,E01009,Merit Increase,Annual Cycle,107560.15184217988,112674.36639022896,SGD
2025-04-30,E01010,Merit Increase,Annual Cycle,50657.58000188266,52440.4122142794,USD
2025-04-30,E01012,Merit Increase,Annual Cycle,175551.0576907044,184753.11981474483,USD
2025-04-30,E01013,Merit Increase,Annual Cycle,269861597.0432705,278910676.6298398,COP
2025-04-30,E01014,Merit Increase,Annual Cycle,139373678.63698262,143679041.05275506,COP
2025-04-30,E01015,Merit Increase,Annual Cycle,120434.2447105345,124894.17063381689,EUR
2025-04-30,E01016,Merit Increase,Annual Cycle,103945.25232577503,107688.72986012195,USD
2025-04-30,E01017,Merit Increase,Annual Cycle,246767341.84301805,261262315.82921883,COP
2025-04-30,E01019,Merit Increase,Annual Cycle,69895.68733488554,72780.38601600369,USD
2025-04-30,E01020,Merit Increase,Annual Cycle,210980390.2119892,223645859.40976068,COP
2025-04-30,E01021,Merit Increase,Annual Cycle,195192.38278200352,204372.4913997598,SGD
2025-04-30,E01022,Merit Increase,Annual Cycle,101586.25710720151,107557.04446055717,SGD
2025-04-30,E01023,Merit Increase,Annual Cycle,71369.51641376266,74711.67789826216,USD
2025-04-30,E01024,Merit Increase,Annual Cycle,142136893.63323888,149376071.7088899,COP
2025-04-30,E01025,Merit Increase,Annual Cycle,199663708.4130241,207860246.31026554,COP
2025-04-30,E01027,Merit Increase,Annual Cycle,229952.73984780614,241530.64728094166,BRL
2025-04-30,E01028,Merit Increase,Annual Cycle,145645501.1744352,154109146.10140052,COP
2025-04-30,E01029,Merit Increase,Annual Cycle,94609.88110503754,97989.77473850371,GBP
2025-04-30,E01030,Merit Increase,Annual Cycle,161632988.06540206,166912008.7704676,COP
2025-04-30,E01031,Merit Increase,Annual Cycle,199753.27327214796,208012.26527744756,USD
2025-04-30,E01032,Merit Increase,Annual Cycle,648163.4853064779,673733.6214603081,MXN
2025-04-30,E01033,Merit Increase,Annual Cycle,71017.5928974245,75028.49893983506,GBP
2025-04-30,E01034,Merit Increase,Annual Cycle,52936.07172965627,55541.181781212,EUR
2025-04-30,E01035,Merit Increase,Annual Cycle,69095.89334905706,72779.41239688847,GBP
2025-04-30,E01037,Merit Increase,Annual Cycle,194464.43164500993,205440.33118357722,USD
2025-04-30,E01038,Merit Increase,Annual Cycle,69259.82849355359,73392.1217404952,USD
2025-04-30,E01040,Merit Increase,Annual Cycle,202857806.64248043,211911759.30600205,COP
2025-04-30,E01041,Merit Increase,Annual Cycle,371505.3002021143,393790.42243311537,BRL
2025-04-30,E01042,Merit Increase,Annual Cycle,101423.72606941938,106576.23862443978,EUR
2025-04-30,E01043,Merit Increase,Annual Cycle,62066.57753157567,64053.29211602039,USD
2025-04-30,E01044,Merit Increase,Annual Cycle,98760.08808573046,103952.15737347129,GBP
2025-04-30,E01045,Merit Increase,Annual Cycle,233377020.8003009,247618851.94406462,COP
2025-04-30,E01046,Merit Increase,Annual Cycle,138419.69277822928,143559.6463692464,USD
2025-04-30,E01047,Merit Increase,Annual Cycle,44161.99756033826,46178.54238428652,EUR
2025-04-30,E01050,Merit Increase,Annual Cycle,1059554.226420871,1117296.9889760741,MXN
2025-04-30,E01051,Merit Increase,Annual Cycle,184717.86851215846,192668.0035559738,USD
2025-04-30,E01052,Merit Increase,Annual Cycle,56322.29572138023,59099.79475783444,USD
2025-04-30,E01053,Merit Increase,Annual Cycle,109239.43940072507,114014.62393599612,EUR
2025-04-30,E01054,Merit Increase,Annual Cycle,82801.25329618677,87739.44195906755,EUR
2025-04-30,E01055,Merit Increase,Annual Cycle,136280.5612939054,143714.06063617708,SGD
2025-04-30,E01056,Merit Increase,Annual Cycle,71227.1965223501,75448.92518778647,GBP
2025-04-30,E01057,Merit Increase,Annual Cycle,101253.86145432972,107014.95435218209,USD
2025-04-30,E01058,Merit Increase,Annual Cycle,294191416.76304066,309641586.25961673,COP
2025-04-30,E01059,Merit Increase,Annual Cycle,700612.5397832115,743901.9251656502,MXN
2025-04-30,E01061,Merit Increase,Annual Cycle,108316.31508845848,114076.89970384286,EUR
2025-04-30,E01062,Merit Increase,Annual Cycle,820283.3800995799,868597.6456266108,MXN
2025-04-30,E01063,Merit Increase,Annual Cycle,105421.65075196353,109889.4951465489,EUR
2025-04-30,E01064,Merit Increase,Annual Cycle,135307977.96824372,141336587.85423228,COP
2025-04-30,E01065,Merit Increase,Annual Cycle,150005901.35643086,156038395.14604893,COP
2025-04-30,E01067,Merit Increase,Annual Cycle,59450.93343622193,63013.94724192551,EUR
2025-04-30,E01068,Merit Increase,Annual Cycle,771362.3801076744,801210.085010415,MXN
2025-04-30,E01069,Merit Increase,Annual Cycle,144196.16306082142,148697.58926229767,USD
2025-04-30,E01070,Merit Increase,Annual Cycle,103333.61620874578,108200.63139473331,EUR
2025-04-30,E01071,Merit Increase,Annual Cycle,658060.6165465341,693113.934614539,MXN
2025-04-30,E01072,Merit Increase,Annual Cycle,100279.76827128325,104559.74490672602,USD
2025-04-30,E01073,Merit Increase,Annual Cycle,82124.13458868978,86644.92555936014,USD
2025-04-30,E01074,Merit Increase,Annual Cycle,110599.69315437331,117413.43018954615,SGD
2025-04-30,E01075,Merit Increase,Annual Cycle,75197.59849352836,78076.93962697468,SGD
2025-04-30,E01076,Merit Increase,Annual Cycle,62988.25139334287,65137.26434420997,GBP
2025-04-30,E01077,Merit Increase,Annual Cycle,295145.36818480195,309074.6500838012,BRL
2025-04-30,E01079,Merit Increase,Annual Cycle,340507.6504399686,353882.30783953017,BRL
2025-04-30,E01080,Merit Increase,Annual Cycle,430862.22121791873,453804.4120067322,BRL
2025-04-30,E01081,Merit Increase,Annual Cycle,106376.85641931772,109870.50779419704,EUR
2025-04-30,E01082,Merit Increase,Annual Cycle,115229.47488906745,121745.4907278868,SGD
2025-04-30,E01083,Merit Increase,Annual Cycle,280575.81415868906,296964.69255437027,BRL
2025-04-30,E01084,Merit Increase,Annual Cycle,234159873.5689615,247243431.12431556,COP
2025-04-30,E01085,Merit Increase,Annual Cycle,150521992.7988121,157101379.70213968,COP
2025-04-30,E01086,Merit Increase,Annual Cycle,130344.26442265515,136815.01902810266,USD
2025-04-30,E01087,Merit Increase,Annual Cycle,207853.01134860577,214616.55722815735,SGD
2025-04-30,E01088,Merit Increase,Annual Cycle,373304.64242204477,390713.955256293,BRL
2025-04-30,E01089,Merit Increase,Annual Cycle,146986.68077999828,152313.8930755006,USD
2025-04-30,E01090,Merit Increase,Annual Cycle,123896.11876206813,129074.75226466412,USD
2025-04-30,E01091,Merit Increase,Annual Cycle,93511.95597874696,99178.13955232294,USD
2025-04-30,E01093,Merit Increase,Annual Cycle,64162.838927839046,66359.29775634002,EUR
2025-04-30,E01094,Merit Increase,Annual Cycle,152949.10146728778,161598.81531858412,BRL
2025-04-30,E01095,Merit Increase,Annual Cycle,50428.629057091566,53535.607952740436,USD
2025-04-30,E01096,Merit Increase,Annual Cycle,161069060.80511367,168532385.39555907,COP
2025-04-30,E01097,Merit Increase,Annual Cycle,121941.91183017893,128652.5211292622,USD
2025-04-30,E01098,Merit Increase,Annual Cycle,184467081.1076337,192945683.08920577,COP
2025-04-30,E01099,Merit Increase,Annual Cycle,120043.28129193334,125294.72818999508,EUR
2025-04-30,E01100,Merit Increase,Annual Cycle,114201.92990969513,119849.90704372473,USD
2025-04-30,E01101,Merit Increase,Annual Cycle,258718.68590486952,270906.99293078296,BRL
2025-04-30,E01102,Merit Increase,Annual Cycle,78088.57683497775,82691.17792392122,EUR
2025-04-30,E01103,Merit Increase,Annual Cycle,47546.49165106351,50030.10606993215,USD
2025-04-30,E01104,Merit Increase,Annual Cycle,139870.50707350587,145931.06515940343,EUR
2025-04-30,E01105,Merit Increase,Annual Cycle,144349.5079955543,150928.21881140303,SGD
2025-04-30,E01106,Merit Increase,Annual Cycle,291380819.5646945,308788148.79339164,COP
2025-04-30,E01107,Merit Increase,Annual Cycle,99806664.51073684,103675784.75888723,COP
2025-04-30,E01108,Merit Increase,Annual Cycle,167248886.88320166,173970536.80385062,COP
2025-04-30,E01109,Merit Increase,Annual Cycle,635157.8532829426,659151.7439566783,MXN
2025-04-30,E01110,Merit Increase,Annual Cycle,1053963.6559123006,1107191.6420489363,MXN
2025-04-30,E01111,Merit Increase,Annual Cycle,102418.62144900352,106534.42299713519,EUR
2025-04-30,E01112,Merit Increase,Annual Cycle,450726.57034260035,468410.11067474075,BRL
2025-04-30,E01114,Merit Increase,Annual Cycle,67142.95054465749,71138.51020931161,EUR
2025-04-30,E01115,Merit Increase,Annual Cycle,100757.0603376662,105879.1257807903,USD
2025-04-30,E01116,Merit Increase,Annual Cycle,108690.35482277551,114475.12974063696,GBP
2025-04-30,E01117,Merit Increase,Annual Cycle,110892137.7834236,114791199.7269253,COP
2025-04-30,E01118,Merit Increase,Annual Cycle,142395035.9493981,146685234.84048373,COP
2025-04-30,E01119,Merit Increase,Annual Cycle,177242.31848037028,186427.6596850168,BRL
2025-04-30,E01120,Merit Increase,Annual Cycle,177984455.3077874,183750174.98269984,COP
2025-04-30,E01121,Merit Increase,Annual Cycle,92906.62629639583,97563.41998129337,EUR
2025-04-30,E01122,Merit Increase,Annual Cycle,47112.74784961671,49295.576648316106,EUR
2025-04-30,E01123,Merit Increase,Annual Cycle,153249.6475882309,158399.51429655208,USD
2025-04-30,E01124,Merit Increase,Annual Cycle,1055324.219132241,1100071.288298793,MXN
2025-04-30,E01125,Merit Increase,Annual Cycle,115278.77663037465,119174.74463709304,EUR
2025-04-30,E01126,Merit Increase,Annual Cycle,162097.98891174822,168295.60320262687,USD
2025-04-30,E01127,Merit Increase,Annual Cycle,143637782.02014238,148773494.81727108,COP
2025-04-30,E01128,Merit Increase,Annual Cycle,100664.44916002397,105089.49768405459,EUR
2025-04-30,E01129,Merit Increase,Annual Cycle,90333.2880047318,93374.80122748547,EUR
2025-04-30,E01130,Merit Increase,Annual Cycle,94191.35578990582,99176.05508070673,USD
2025-04-30,E01131,Merit Increase,Annual Cycle,143710649.39135212,150450141.93043038,COP
2025-04-30,E01132,Merit Increase,Annual Cycle,138959.34504923935,145071.75241439138,SGD
2025-04-30,E01133,Merit Increase,Annual Cycle,100151.68398722526,104787.66219208344,EUR
2025-04-30,E01134,Merit Increase,Annual Cycle,109635.74078118712,113158.59481662417,USD
2025-04-30,E01135,Merit Increase,Annual Cycle,94757.14634635023,99907.22402956065,SGD
2025-04-30,E01136,Merit Increase,Annual Cycle,250788889.0477362,265393243.63986173,COP
2025-04-30,E01137,Merit Increase,Annual Cycle,206003.02404,214249.62670889538,BRL
2025-04-30,E01138,Merit Increase,Annual Cycle,81029.48951134033,85188.93057345868,USD
2025-04-30,E01140,Merit Increase,Annual Cycle,90720.9958934737,94503.20900925044,EUR
2025-04-30,E01141,Merit Increase,Annual Cycle,117606.07578753286,124305.94235546763,EUR
2025-04-30,E01142,Merit Increase,Annual Cycle,108207958.63666882,112696132.57765634,COP
2025-04-30,E01143,Merit Increase,Annual Cycle,86044.09104428632,89986.00201679394,GBP
2025-04-30,E01145,Merit Increase,Annual Cycle,228501853.04888147,241967832.83935907,COP
2025-04-30,E01146,Merit Increase,Annual Cycle,144516.52353123142,152042.18750016385,GBP
2025-04-30,E01147,Merit Increase,Annual Cycle,77605.8884412915,82055.41160961779,SGD
2025-04-30,E01148,Merit Increase,Annual Cycle,248990.34942239718,258604.3520416245,BRL
2025-04-30,E01149,Merit Increase,Annual Cycle,185399220.95655975,191838207.0298078,COP
2025-04-30,E01150,Merit Increase,Annual Cycle,154444245.58019006,162148163.3425302,COP
2025-04-30,E01151,Merit Increase,Annual Cycle,134048581.46879977,138525360.8415386,COP
2025-04-30,E01152,Merit Increase,Annual Cycle,105641.09716906253,109602.32219560938,SGD
2025-04-30,E01153,Merit Increase,Annual Cycle,244936.74037329436,253475.12984053208,BRL
2025-04-30,E01154,Merit Increase,Annual Cycle,99437.06986622026,103056.89659752548,USD
2025-04-30,E01156,Merit Increase,Annual Cycle,99813.06219878612,103268.0300921854,SGD
2025-04-30,E01157,Merit Increase,Annual Cycle,139232078.39007732,147180617.8285542,COP
2025-04-30,E01158,Merit Increase,Annual Cycle,255110491.26937708,264964503.7232677,COP
2025-04-30,E01159,Merit Increase,Annual Cycle,78082.66254985446,81091.3111505952,USD
2025-04-30,E01160,Merit Increase,Annual Cycle,813723.242591879,848984.3808236545,MXN
2025-04-30,E01161,Merit Increase,Annual Cycle,240063.66532123354,253551.85292994216,USD
2025-04-30,E01162,Merit Increase,Annual Cycle,1126507.7540646647,1191981.526792382,MXN
2025-04-30,E01163,Merit Increase,Annual Cycle,114805607.21213701,119124353.35767935,COP
2025-04-30,E01164,Merit Increase,Annual Cycle,122606.15526355273,126634.92697209907,EUR
2025-04-30,E01165,Merit Increase,Annual Cycle,72983.12034536744,76022.42674062739,EUR
2025-04-30,E01166,Merit Increase,Annual Cycle,93028.8700621,96185.43902422063,GBP
2025-04-30,E01167,Merit Increase,Annual Cycle,309361.393014042,326540.0116196476,BRL
2025-04-30,E01168,Merit Increase,Annual Cycle,104563.74488535502,110041.87372067603,EUR
2025-04-30,E01170,Merit Increase,Annual Cycle,124895730.83703691,132201863.5627452,COP
2025-04-30,E01171,Merit Increase,Annual Cycle,183377.26070146344,190982.64360819198,USD
2025-04-30,E01172,Merit Increase,Annual Cycle,98193585.71326616,104098898.20500544,COP
2025-04-30,E01173,Merit Increase,Annual Cycle,104187.48947659692,108061.52332043496,USD
2025-04-30,E01174,Merit Increase,Annual Cycle,112183.07949254058,117041.55428042971,USD
2025-04-30,E01176,Merit Increase,Annual Cycle,78787.93751577112,83644.63245576133,SGD
2025-04-30,E01177,Merit Increase,Annual Cycle,1166032.8245791413,1223394.138251592,MXN
2025-04-30,E01178,Merit Increase,Annual Cycle,83986.40134324874,88208.74104087528,USD
2025-04-30,E01179,Merit Increase,Annual Cycle,99999.58441294027,103462.60269850954,USD
2025-04-30,E01181,Merit Increase,Annual Cycle,168167.18743661523,177339.694924692,EUR
2025-04-30,E01182,Merit Increase,Annual Cycle,234186958.4822592,247719144.45550796,COP
2025-04-30,E01183,Merit Increase,Annual Cycle,87270.66551295311,92005.20035870405,USD
2025-04-30,E01185,Merit Increase,Annual Cycle,163638.75994924936,170196.21852233293,EUR
2025-04-30,E01186,Merit Increase,Annual Cycle,158055060.28116485,165770815.8245823,COP
2025-04-30,E01187,Merit Increase,Annual Cycle,77133.84473745115,80116.39268498399,USD
2025-04-30,E01188,Merit Increase,Annual Cycle,332873.60125189676,349397.7729985734,BRL
2025-04-30,E01189,Merit Increase,Annual Cycle,165241.59010405204,174316.63705912788,USD
2025-04-30,E01190,Merit Increase,Annual Cycle,121154.75566062875,124877.56726897079,EUR
2025-04-30,E01191,Merit Increase,Annual Cycle,138594.07562266302,146614.5123280013,SGD
2025-04-30,E01192,Merit Increase,Annual Cycle,207849841.42176884,217612227.66571355,COP
2025-04-30,E01193,Merit Increase,Annual Cycle,102960.19031810484,108628.56161151589,GBP
2025-04-30,E01194,Merit Increase,Annual Cycle,71307261.40687498,74684841.27424854,COP
2025-04-30,E01195,Merit Increase,Annual Cycle,48743.21756297338,50495.442450476694,EUR
2025-04-30,E01196,Merit Increase,Annual Cycle,105908.74596696468,110594.51477128913,EUR
2025-04-30,E01197,Merit Increase,Annual Cycle,104219.18639816288,110493.2616570753,USD
2025-04-30,E01198,Merit Increase,Annual Cycle,640614.2356232835,674109.6264908859,MXN
2025-04-30,E01199,Merit Increase,Annual Cycle,78980.10627887347,82926.56451621771,SGD
2025-04-30,E01200,Merit Increase,Annual Cycle,129972.86371097511,135384.12548992722,GBP
2025-04-30,E01201,Merit Increase,Annual Cycle,228612.3267767833,238241.57495559624,SGD
2025-04-30,E01202,Merit Increase,Annual Cycle,154988.6202017805,160121.84811656387,EUR
2025-04-30,E01203,Merit Increase,Annual Cycle,58288.02309056862,60641.07565833064,GBP
2025-04-30,E01204,Merit Increase,Annual Cycle,74978.49361136957,79516.82671317359,USD
2025-04-30,E01205,Merit Increase,Annual Cycle,169153646.23153365,175236017.24401563,COP
