snapshot_date,employee_id,city,business_unit,department,job_code,job_level,manager_id,currency_code,base_salary_local,variable_target_pct,fte
2025-02-28,E04094,Dublin,Corporate Services,Legal,LGL,IC5,E04789,EUR,142462.82,0.1,1.0
2025-02-28,E04095,Singapore,Commercial,Marketing,MKT,IC5,E01459,SGD,156861.78,0.12,1.0
2025-02-28,E04096,Bogotá,Commercial,Sales,SAL,IC4,E00681,COP,166820302.01,0.25,1.0
2025-02-28,E04098,Singapore,Operations,Transaction Operations,OPS,IC4,E03204,SGD,117514.74,0.05,1.0
2025-02-28,E04099,Dublin,Technology,Platform Engineering,ENG,IC4,E02185,EUR,135708.16,0.1,1.0
2025-02-28,E04100,Dublin,Commercial,Account Management,SAL,IC2,E01961,EUR,65568.28,0.25,1.0
2025-02-28,E04101,London,Commercial,Sales,SAL,IC3,E03696,GBP,89764.11,0.25,1.0
2025-02-28,E04102,San Francisco,Corporate Services,Finance,FIN,IC3,E04748,USD,116529.16,0.1,1.0
2025-02-28,E04103,London,Technology,Data & Analytics,DAT,IC1,E04717,GBP,65612.96,0.1,1.0
2025-02-28,E04104,Singapore,Technology,Data & Analytics,DAT,M1,E02354,SGD,169703.5,0.1,0.8
2025-02-28,E04105,Dublin,Operations,Transaction Operations,OPS,IC3,E04629,EUR,65648.25,0.05,1.0
2025-02-28,E04106,Dublin,Operations,Transaction Operations,OPS,M3,E02884,EUR,131976.13,0.05,0.8
2025-02-28,E04107,Bogotá,Technology,Platform Engineering,ENG,IC5,E02453,COP,254333831.58,0.1,1.0
2025-02-28,E04108,San Francisco,Technology,Platform Engineering,ENG,IC1,E03104,USD,80650.67,0.1,0.5
2025-02-28,E04109,Bogotá,Risk & Compliance,Compliance,RSK,IC6,E00947,COP,271464893.1,0.1,1.0
2025-02-28,E04110,Bogotá,Product,Product Management,PRD,IC3,E00945,COP,169980700.06,0.12,0.8
2025-02-28,E04111,Dublin,Commercial,Account Management,SAL,IC3,E02066,EUR,84969.44,0.25,1.0
2025-02-28,E04112,Bogotá,Risk & Compliance,Compliance,RSK,IC2,E01737,COP,129536340.21,0.1,1.0
2025-02-28,E04113,New York,Operations,Customer Support,OPS,IC4,E00932,USD,121960.77,0.05,1.0
2025-02-28,E04114,Mexico City,Commercial,Marketing,MKT,IC2,E04779,MXN,695509.99,0.12,1.0
2025-02-28,E04115,New York,Commercial,Sales,SAL,IC3,E00921,USD,109897.49,0.25,1.0
2025-02-28,E04116,Bogotá,Risk & Compliance,Fraud Operations,RSK,IC1,E04612,COP,89945422.48,0.1,1.0
2025-02-28,E04117,Miami,Corporate Services,Finance,FIN,IC4,E04655,USD,89011.15,0.1,1.0
2025-02-28,E04118,Bogotá,Product,Product Management,PRD,IC3,E00953,COP,155428535.08,0.12,1.0
2025-02-28,E04119,Mexico City,Product,Product Management,PRD,IC5,E04193,MXN,1617228.18,0.12,1.0
2025-02-28,E04120,London,Risk & Compliance,Risk Management,RSK,IC5,E03028,GBP,134734.86,0.1,1.0
2025-02-28,E04121,Dublin,Technology,Platform Engineering,ENG,IC4,E02527,EUR,127921.15,0.1,1.0
2025-02-28,E04122,Bogotá,Technology,Data & Analytics,DAT,IC3,E04662,COP,162195028.98,0.1,1.0
2025-02-28,E04123,Dublin,Technology,Infrastructure,ENG,M2,E01354,EUR,179540.96,0.1,1.0
2025-02-28,E04124,Dublin,Commercial,Sales,SAL,IC2,E03674,EUR,62186.18,0.25,1.0
2025-02-28,E04125,Mexico City,Operations,Transaction Operations,OPS,M1,E03415,MXN,1012589.73,0.05,1.0
2025-02-28,E04126,San Francisco,Technology,Platform Engineering,ENG,IC5,E03212,USD,143952.43,0.1,1.0
2025-02-28,E04127,Bogotá,Technology,Platform Engineering,ENG,M2,E01341,COP,327230976.79,0.1,1.0
2025-02-28,E04128,Singapore,Corporate Services,Human Resources,HRS,IC5,E04728,SGD,148498.72,0.1,1.0
2025-02-28,E04129,London,Technology,Infrastructure,ENG,IC2,E03546,GBP,84353.28,0.1,1.0
2025-02-28,E04130,Singapore,Risk & Compliance,Fraud Operations,RSK,IC4,E02303,SGD,147715.73,0.1,1.0
2025-02-28,E04131,Miami,Risk & Compliance,Risk Management,RSK,IC4,E00433,USD,107929.86,0.1,1.0
2025-02-28,E04132,Dublin,Technology,Data & Analytics,DAT,IC3,E03367,EUR,86381.16,0.1,1.0
2025-02-28,E04133,London,Technology,Data & Analytics,DAT,M2,E02673,GBP,145453.87,0.1,1.0
2025-02-28,E04134,Singapore,Product,Product Management,PRD,IC1,E00408,SGD,86741.64,0.12,1.0
2025-02-28,E04135,Mexico City,Technology,Data & Analytics,DAT,IC4,E02818,MXN,1244131.04,0.1,1.0
2025-02-28,E04136,Bogotá,Technology,Infrastructure,ENG,IC4,E02760,COP,209874190.85,0.1,1.0
2025-02-28,E04137,Mexico City,Risk & Compliance,Compliance,RSK,IC5,E00396,MXN,1362180.34,0.1,1.0
2025-02-28,E04139,Bogotá,Technology,Platform Engineering,ENG,M2,E02916,COP,240424455.48,0.1,1.0
2025-02-28,E04140,Miami,Commercial,Account Management,SAL,IC5,E00235,USD,149282.18,0.25,1.0
2025-02-28,E04142,Bogotá,Technology,Platform Engineering,ENG,IC4,E02916,COP,219120767.2,0.1,1.0
2025-02-28,E04143,London,Technology,Infrastructure,ENG,M3,E03109,GBP,198979.65,0.1,1.0
2025-02-28,E04144,Mexico City,Risk & Compliance,Risk Management,RSK,IC3,E04647,MXN,828702.66,0.1,1.0
2025-02-28,E04145,Bogotá,Technology,Platform Engineering,ENG,IC3,E03301,COP,182865309.33,0.1,1.0
2025-02-28,E04146,Bogotá,Commercial,Marketing,MKT,IC2,E03328,COP,113624760.33,0.12,1.0
2025-02-28,E04147,Bogotá,Risk & Compliance,Risk Management,RSK,IC1,E02546,COP,98866403.22,0.1,1.0
2025-02-28,E04148,Dublin,Risk & Compliance,Compliance,RSK,IC5,E00191,EUR,114560.15,0.1,1.0
2025-02-28,E04149,London,Commercial,Marketing,MKT,IC5,E02537,GBP,117156.87,0.12,1.0
2025-02-28,E04150,Bogotá,Operations,Transaction Operations,OPS,IC2,E03208,COP,79305564.7,0.05,1.0
2025-02-28,E04151,New York,Technology,Platform Engineering,ENG,M1,E01520,USD,194843.19,0.1,1.0
2025-02-28,E04152,Bogotá,Technology,Platform Engineering,ENG,IC3,E03513,COP,159590134.45,0.1,1.0
2025-02-28,E04153,London,Commercial,Sales,SAL,IC6,E04656,GBP,159414.25,0.25,1.0
2025-02-28,E04154,Singapore,Commercial,Sales,SAL,IC3,E03251,SGD,111317.72,0.25,1.0
2025-02-28,E04155,New York,Product,Product Management,PRD,IC4,E03390,USD,150190.59,0.12,1.0
2025-02-28,E04156,Singapore,Commercial,Sales,SAL,IC4,E03356,SGD,138685.25,0.25,1.0
2025-02-28,E04157,Mexico City,Product,Product Management,PRD,IC3,E04764,MXN,1073915.16,0.12,1.0
2025-02-28,E04158,Singapore,Operations,Transaction Operations,OPS,IC1,E03313,SGD,67645.95,0.05,1.0
2025-02-28,E04159,Miami,Risk & Compliance,Fraud Operations,RSK,IC6,E02417,USD,210321.71,0.1,1.0
2025-02-28,E04160,Miami,Corporate Services,Legal,LGL,IC2,E01521,USD,76836.97,0.1,1.0
2025-02-28,E04161,São Paulo,Risk & Compliance,Risk Management,RSK,IC4,E04692,BRL,320636.3,0.1,1.0
2025-02-28,E04162,Miami,Operations,Transaction Operations,OPS,IC3,E03523,USD,77772.7,0.05,1.0
2025-02-28,E04163,Singapore,Risk & Compliance,Fraud Operations,RSK,IC1,E01316,SGD,89031.62,0.1,1.0
2025-02-28,E04164,Miami,Technology,Platform Engineering,ENG,IC3,E03381,USD,107126.65,0.1,1.0
2025-02-28,E04165,Dublin,Operations,Transaction Operations,OPS,IC2,E00206,EUR,48396.19,0.05,1.0
2025-02-28,E04166,Bogotá,Technology,Data & Analytics,DAT,IC6,E04663,COP,324048676.9,0.1,1.0
2025-02-28,E04167,Singapore,Technology,Platform Engineering,ENG,IC3,E03547,SGD,129360.47,0.1,1.0
2025-02-28,E04168,Singapore,Technology,Platform Engineering,ENG,IC1,E03693,SGD,93539.19,0.1,1.0
2025-02-28,E04169,London,Risk & Compliance,Risk Management,RSK,IC3,E03365,GBP,95141.73,0.1,1.0
2025-02-28,E04171,Dublin,Technology,Data & Analytics,DAT,IC5,E03577,EUR,164854.79,0.1,1.0
2025-02-28,E04172,Dublin,Operations,Customer Support,OPS,IC1,E03980,EUR,48857.4,0.05,1.0
2025-02-28,E04173,Singapore,Corporate Services,Human Resources,HRS,IC4,E04727,SGD,121428.47,0.1,1.0
2025-02-28,E04174,San Francisco,Corporate Services,Human Resources,HRS,IC1,E04691,USD,62621.24,0.1,1.0
2025-02-28,E04175,Mexico City,Technology,Data & Analytics,DAT,M1,E03987,MXN,1275430.6,0.1,1.0
2025-02-28,E04176,Singapore,Technology,Infrastructure,ENG,IC2,E02612,SGD,107259.8,0.1,1.0
2025-02-28,E04177,Bogotá,Product,Product Management,PRD,IC5,E01313,COP,266581519.6,0.12,1.0
2025-02-28,E04178,London,Corporate Services,Finance,FIN,IC2,E01029,GBP,67562.33,0.1,1.0
2025-02-28,E04179,San Francisco,Risk & Compliance,Compliance,RSK,IC3,E04020,USD,122502.27,0.1,1.0
2025-02-28,E04180,Mexico City,Commercial,Sales,SAL,IC3,E04746,MXN,980122.08,0.25,1.0
2025-02-28,E04181,San Francisco,Risk & Compliance,Fraud Operations,RSK,IC2,E04721,USD,94190.14,0.1,1.0
2025-02-28,E04182,Miami,Technology,Infrastructure,ENG,IC1,E04726,USD,63156.63,0.1,1.0
2025-02-28,E04183,Bogotá,Technology,Data & Analytics,DAT,IC4,E04664,COP,191665746.82,0.1,1.0
2025-02-28,E04184,Bogotá,Technology,Data & Analytics,DAT,IC4,E04665,COP,202069376.96,0.1,1.0
2025-02-28,E04185,Bogotá,Risk & Compliance,Fraud Operations,RSK,IC4,E04613,COP,196230571.29,0.1,1.0
2025-02-28,E04186,Singapore,Product,Design,PRD,IC2,E00520,SGD,104998.4,0.12,0.8
2025-02-28,E04187,London,Commercial,Marketing,MKT,IC3,E03067,GBP,77497.43,0.12,1.0
2025-02-28,E04188,New York,Technology,Platform Engineering,ENG,IC4,E04714,USD,182043.41,0.1,1.0
2025-02-28,E04189,Singapore,Technology,Data & Analytics,DAT,IC5,E02834,SGD,207762.37,0.1,1.0
2025-02-28,E04190,Dublin,Risk & Compliance,Risk Management,RSK,M2,,EUR,137018.93,0.1,1.0
2025-02-28,E04191,Singapore,Technology,Platform Engineering,ENG,IC4,E03798,SGD,154634.49,0.1,1.0
2025-02-28,E04192,Dublin,Risk & Compliance,Risk Management,RSK,M1,E02898,EUR,107575.35,0.1,1.0
2025-02-28,E04193,Mexico City,Product,Product Management,PRD,M1,E01385,MXN,1498004.1,0.12,1.0
2025-02-28,E04195,Bogotá,Operations,Customer Support,OPS,IC2,E01014,COP,97391948.39,0.05,1.0
2025-02-28,E04196,Bogotá,Operations,Transaction Operations,OPS,M2,E01020,COP,171629946.6,0.05,1.0
2025-02-28,E04197,Bogotá,Commercial,Account Management,SAL,IC3,E03218,COP,132278345.42,0.25,1.0
2025-02-28,E04198,Dublin,Technology,Data & Analytics,DAT,IC1,E03759,EUR,50756.85,0.1,1.0
2025-02-28,E04199,New York,Operations,Transaction Operations,OPS,IC6,E04706,USD,184258.88,0.05,1.0
2025-02-28,E04200,New York,Commercial,Account Management,SAL,IC5,E02112,USD,181536.42,0.25,1.0
2025-02-28,E04201,Mexico City,Corporate Services,Human Resources,HRS,IC5,E04739,MXN,1190056.66,0.1,1.0
2025-02-28,E04202,Bogotá,Product,Product Management,PRD,IC1,E02295,COP,109512243.3,0.12,1.0
2025-02-28,E04203,Bogotá,Commercial,Sales,SAL,IC4,E00917,COP,170227067.26,0.25,1.0
2025-02-28,E04204,London,Risk & Compliance,Risk Management,RSK,IC2,E04614,GBP,73362.89,0.1,1.0
2025-02-28,E04205,New York,Corporate Services,Legal,LGL,IC5,E01438,USD,163521.71,0.1,1.0
2025-02-28,E04206,Mexico City,Risk & Compliance,Risk Management,RSK,IC3,E02489,MXN,950856.93,0.1,1.0
2025-02-28,E04207,London,Risk & Compliance,Risk Management,RSK,IC6,E04615,GBP,173021.04,0.1,1.0
2025-02-28,E04208,New York,Technology,Data & Analytics,DAT,IC3,E01495,USD,134565.86,0.1,1.0
2025-02-28,E04209,San Francisco,Product,Design,PRD,IC2,E04674,USD,102960.69,0.12,1.0
2025-02-28,E04210,Singapore,Technology,Platform Engineering,ENG,IC3,E03814,SGD,149101.07,0.1,1.0
2025-02-28,E04211,Dublin,Commercial,Sales,SAL,M2,E03674,EUR,137239.02,0.25,1.0
2025-02-28,E04212,San Francisco,Technology,Platform Engineering,ENG,IC2,E03405,USD,101578.81,0.1,1.0
2025-02-28,E04213,San Francisco,Risk & Compliance,Compliance,RSK,IC3,E02448,USD,127953.65,0.1,1.0
2025-02-28,E04214,Bogotá,Commercial,Sales,SAL,IC6,E01620,COP,287942968.04,0.25,1.0
2025-02-28,E04215,Bogotá,Technology,Data & Analytics,DAT,IC3,E04666,COP,145961592.66,0.1,1.0
2025-02-28,E04216,Bogotá,Commercial,Account Management,SAL,IC3,E04737,COP,141695857.95,0.25,1.0
2025-02-28,E04217,Bogotá,Risk & Compliance,Fraud Operations,RSK,IC2,E00509,COP,129819639.28,0.1,1.0
2025-02-28,E04218,London,Corporate Services,Legal,LGL,IC3,E04757,GBP,101954.51,0.1,1.0
2025-02-28,E04219,Mexico City,Commercial,Marketing,MKT,IC2,E04637,MXN,649163.14,0.12,1.0
2025-02-28,E04221,Bogotá,Operations,Transaction Operations,OPS,IC3,E03664,COP,104497285.76,0.05,1.0
2025-02-28,E04222,San Francisco,Commercial,Marketing,MKT,IC2,E02505,USD,87393.48,0.12,1.0
2025-02-28,E04223,Singapore,Product,Product Management,PRD,IC1,E03049,SGD,86887.98,0.12,1.0
2025-02-28,E04224,Mexico City,Commercial,Account Management,SAL,IC1,E00966,MXN,563016.04,0.25,1.0
2025-02-28,E04225,Singapore,Technology,Data & Analytics,DAT,IC1,E02968,SGD,72641.32,0.1,1.0
2025-02-28,E04226,Bogotá,Technology,Data & Analytics,DAT,IC4,E04667,COP,169287177.91,0.1,1.0
2025-02-28,E04228,New York,Risk & Compliance,Fraud Operations,RSK,M1,E04636,USD,152936.75,0.1,1.0
2025-02-28,E04229,London,Risk & Compliance,Fraud Operations,RSK,IC2,E04688,GBP,73768.48,0.1,1.0
2025-02-28,E04231,Bogotá,Operations,Transaction Operations,OPS,IC4,E03943,COP,159123784.1,0.05,1.0
2025-02-28,E04232,Bogotá,Corporate Services,Human Resources,HRS,IC2,E00459,COP,105306126.34,0.1,1.0
2025-02-28,E04233,Bogotá,Technology,Data & Analytics,DAT,IC4,E04668,COP,184371784.14,0.1,1.0
2025-02-28,E04234,Dublin,Technology,Infrastructure,ENG,M1,E04741,EUR,107025.51,0.1,1.0
2025-02-28,E04235,Singapore,Commercial,Marketing,MKT,IC4,E02601,SGD,141903.41,0.12,1.0
2025-02-28,E04236,New York,Technology,Platform Engineering,ENG,IC5,E01344,USD,184139.93,0.1,1.0
2025-02-28,E04237,Dublin,Corporate Services,Finance,FIN,IC2,E04751,EUR,62294.21,0.1,1.0
2025-02-28,E04238,Mexico City,Commercial,Sales,SAL,IC3,E04747,MXN,883303.12,0.25,1.0
2025-02-28,E04239,Dublin,Technology,Data & Analytics,DAT,IC2,E03776,EUR,81550.95,0.1,1.0
2025-02-28,E04240,Miami,Operations,Customer Support,OPS,IC2,E01751,USD,54586.94,0.05,1.0
2025-02-28,E04241,Bogotá,Technology,Platform Engineering,ENG,IC4,E03950,COP,220155278.83,0.1,1.0
2025-02-28,E04242,Miami,Technology,Data & Analytics,DAT,IC4,E00918,USD,128497.5,0.1,1.0
2025-02-28,E04243,Dublin,Risk & Compliance,Fraud Operations,RSK,M1,E03213,EUR,107956.49,0.1,1.0
2025-02-28,E04244,Dublin,Technology,Data & Analytics,DAT,IC6,E04051,EUR,148637.0,0.1,1.0
2025-02-28,E04245,Singapore,Commercial,Sales,SAL,IC3,E04731,SGD,131114.54,0.25,1.0
2025-02-28,E04246,São Paulo,Technology,Data & Analytics,DAT,IC4,E03046,BRL,322547.09,0.1,1.0
2025-02-28,E04247,San Francisco,Commercial,Sales,SAL,IC5,E02367,USD,184488.51,0.25,1.0
2025-02-28,E04248,Miami,Operations,Transaction Operations,OPS,IC4,E04680,USD,82392.93,0.05,1.0
2025-02-28,E04249,Singapore,Commercial,Account Management,SAL,IC4,E04703,SGD,152804.45,0.25,1.0
2025-02-28,E04250,London,Technology,Data & Analytics,DAT,IC3,E04718,GBP,94022.65,0.1,1.0
2025-02-28,E04251,Bogotá,Technology,Data & Analytics,DAT,IC4,E04669,COP,171360894.81,0.1,1.0
2025-02-28,E04252,Bogotá,Technology,Data & Analytics,DAT,IC3,E04670,COP,138661954.14,0.1,1.0
2025-02-28,E04253,Bogotá,Technology,Data & Analytics,DAT,IC4,E04800,COP,184270382.99,0.1,1.0
2025-02-28,E04254,Bogotá,Technology,Data & Analytics,DAT,IC3,E04815,COP,153014605.9,0.1,1.0
2025-02-28,E04255,Bogotá,Technology,Data & Analytics,DAT,IC4,E00062,COP,185838495.97,0.1,1.0
2025-02-28,E04257,Bogotá,Technology,Data & Analytics,DAT,IC4,E00189,COP,184804061.69,0.1,1.0
2025-02-28,E04258,Bogotá,Technology,Data & Analytics,DAT,IC3,E00515,COP,149142273.98,0.1,1.0
2025-02-28,E04259,Bogotá,Technology,Data & Analytics,DAT,IC4,E00797,COP,185146343.75,0.1,1.0
2025-02-28,E04260,Bogotá,Technology,Data & Analytics,DAT,IC3,E01341,COP,160539136.77,0.1,1.0
2025-02-28,E04262,Bogotá,Technology,Data & Analytics,DAT,IC4,E01748,COP,187118455.07,0.1,1.0
2025-02-28,E04263,Bogotá,Technology,Data & Analytics,DAT,IC4,E01835,COP,181545114.6,0.1,1.0
2025-02-28,E04264,Bogotá,Technology,Data & Analytics,DAT,IC3,E02121,COP,152045416.78,0.1,1.0
2025-02-28,E04266,Bogotá,Technology,Data & Analytics,DAT,IC4,E02788,COP,169231346.56,0.1,1.0
2025-02-28,E04267,Bogotá,Technology,Data & Analytics,DAT,IC3,E03618,COP,151272698.54,0.1,1.0
2025-02-28,E04268,Bogotá,Technology,Data & Analytics,DAT,IC4,E03701,COP,208678364.87,0.1,1.0
2025-02-28,E04269,Bogotá,Technology,Data & Analytics,DAT,IC3,E03773,COP,142527587.7,0.1,1.0
2025-02-28,E04270,Bogotá,Technology,Data & Analytics,DAT,IC3,E03920,COP,149346105.31,0.1,1.0
2025-02-28,E04271,Bogotá,Technology,Data & Analytics,DAT,IC3,E04661,COP,150351651.9,0.1,0.8
2025-02-28,E04272,Bogotá,Technology,Data & Analytics,DAT,IC3,E04662,COP,155633249.41,0.1,1.0
2025-02-28,E04273,Bogotá,Technology,Data & Analytics,DAT,IC4,E04663,COP,184663124.35,0.1,1.0
2025-02-28,E04274,Bogotá,Technology,Data & Analytics,DAT,IC3,E04664,COP,153078953.74,0.1,1.0
2025-02-28,E04275,Bogotá,Technology,Data & Analytics,DAT,IC4,E04665,COP,171866867.41,0.1,1.0
2025-02-28,E04276,Bogotá,Technology,Data & Analytics,DAT,IC4,E04666,COP,179674859.57,0.1,1.0
2025-02-28,E04277,Bogotá,Technology,Data & Analytics,DAT,IC4,E04667,COP,179388267.26,0.1,1.0
2025-02-28,E04278,Bogotá,Technology,Data & Analytics,DAT,IC4,E04668,COP,181785653.06,0.1,1.0
2025-02-28,E04280,Bogotá,Technology,Data & Analytics,DAT,IC4,E04670,COP,187943585.29,0.1,1.0
2025-02-28,E04281,Bogotá,Technology,Data & Analytics,DAT,IC4,E04800,COP,183340665.05,0.1,1.0
2025-02-28,E04283,Bogotá,Technology,Data & Analytics,DAT,IC3,E04815,COP,158451856.37,0.1,1.0
2025-02-28,E04284,Bogotá,Technology,Data & Analytics,DAT,IC4,E00062,COP,185023149.45,0.1,1.0
2025-02-28,E04285,Bogotá,Technology,Data & Analytics,DAT,IC3,E00189,COP,143809635.31,0.1,1.0
2025-02-28,E04286,Bogotá,Technology,Data & Analytics,DAT,IC3,E00515,COP,139159003.66,0.1,1.0
2025-02-28,E04287,Bogotá,Technology,Data & Analytics,DAT,IC4,E00797,COP,188854776.47,0.1,1.0
2025-02-28,E04288,Bogotá,Technology,Data & Analytics,DAT,IC3,E01341,COP,149289477.53,0.1,1.0
2025-02-28,E04289,Bogotá,Technology,Data & Analytics,DAT,IC3,E01380,COP,146218546.72,0.1,1.0
2025-02-28,E04290,Bogotá,Technology,Data & Analytics,DAT,IC3,E01748,COP,148079577.21,0.1,1.0
2025-02-28,E04291,Bogotá,Technology,Data & Analytics,DAT,IC4,E01835,COP,187662910.77,0.1,1.0
2025-02-28,E04292,Bogotá,Technology,Data & Analytics,DAT,IC3,E02121,COP,145387746.74,0.1,1.0
2025-02-28,E04293,Bogotá,Technology,Data & Analytics,DAT,IC3,E02755,COP,151012606.45,0.1,1.0
2025-02-28,E04294,Bogotá,Technology,Data & Analytics,DAT,IC4,E02788,COP,181453826.78,0.1,1.0
2025-02-28,E04295,Bogotá,Technology,Data & Analytics,DAT,IC4,E03618,COP,179493904.37,0.1,0.5
2025-02-28,E04296,Bogotá,Technology,Data & Analytics,DAT,IC4,E03701,COP,183458485.38,0.1,1.0
2025-02-28,E04297,Bogotá,Technology,Data & Analytics,DAT,IC4,E03773,COP,188354462.1,0.1,1.0
2025-02-28,E04298,Bogotá,Technology,Data & Analytics,DAT,IC3,E03920,COP,151401616.53,0.1,1.0
2025-02-28,E04299,Bogotá,Technology,Data & Analytics,DAT,IC3,E04661,COP,152167132.78,0.1,1.0
2025-02-28,E04300,Bogotá,Technology,Data & Analytics,DAT,IC3,E04662,COP,154973488.87,0.1,1.0
2025-02-28,E04302,Bogotá,Technology,Data & Analytics,DAT,IC4,E04663,COP,165992401.21,0.1,1.0
2025-02-28,E04303,Bogotá,Technology,Data & Analytics,DAT,IC4,E04664,COP,188922156.83,0.1,1.0
2025-02-28,E04304,Bogotá,Technology,Data & Analytics,DAT,IC4,E04665,COP,180668943.2,0.1,1.0
2025-02-28,E04305,Bogotá,Technology,Data & Analytics,DAT,IC4,E04666,COP,188154869.9,0.1,1.0
2025-02-28,E04306,Bogotá,Technology,Data & Analytics,DAT,IC5,E04667,COP,210465677.24,0.1,1.0
2025-02-28,E04307,Bogotá,Technology,Data & Analytics,DAT,IC4,E04668,COP,204049373.32,0.1,0.8
2025-02-28,E04308,Bogotá,Technology,Data & Analytics,DAT,IC3,E04669,COP,132165090.78,0.1,1.0
2025-02-28,E04309,Bogotá,Technology,Data & Analytics,DAT,IC3,E04670,COP,141361878.64,0.1,1.0
2025-02-28,E04311,Bogotá,Technology,Data & Analytics,DAT,IC3,E04800,COP,141134453.3,0.1,1.0
2025-02-28,E04312,Bogotá,Technology,Data & Analytics,DAT,IC4,E04815,COP,201965567.36,0.1,1.0
2025-02-28,E04313,Bogotá,Technology,Data & Analytics,DAT,IC3,E00062,COP,151657670.12,0.1,1.0
2025-02-28,E04314,Bogotá,Technology,Data & Analytics,DAT,IC3,E00189,COP,156493265.85,0.1,1.0
2025-02-28,E04315,Bogotá,Technology,Data & Analytics,DAT,IC4,E00515,COP,180247160.85,0.1,1.0
2025-02-28,E04316,Bogotá,Technology,Data & Analytics,DAT,IC3,E00797,COP,147604063.98,0.1,0.8
2025-02-28,E04318,Bogotá,Technology,Data & Analytics,DAT,IC4,E01341,COP,176751296.1,0.1,1.0
2025-02-28,E04319,Bogotá,Technology,Data & Analytics,DAT,IC3,E01380,COP,147215267.59,0.1,1.0
2025-02-28,E04320,Bogotá,Technology,Data & Analytics,DAT,IC4,E01748,COP,218017078.77,0.1,0.8
2025-02-28,E04321,Bogotá,Technology,Data & Analytics,DAT,IC3,E01835,COP,144702481.04,0.1,1.0
2025-02-28,E04322,Bogotá,Technology,Data & Analytics,DAT,IC3,E02121,COP,144440054.19,0.1,1.0
2025-02-28,E04323,Bogotá,Technology,Data & Analytics,DAT,IC4,E02755,COP,164006598.12,0.1,1.0
2025-02-28,E04325,Bogotá,Technology,Data & Analytics,DAT,IC3,E03618,COP,145816176.14,0.1,0.8
2025-02-28,E04326,Bogotá,Technology,Data & Analytics,DAT,IC3,E03701,COP,145188623.75,0.1,1.0
2025-02-28,E04327,Bogotá,Technology,Data & Analytics,DAT,IC3,E03773,COP,151052559.67,0.1,1.0
2025-02-28,E04328,Bogotá,Technology,Data & Analytics,DAT,IC4,E03920,COP,165073198.67,0.1,1.0
2025-02-28,E04329,Bogotá,Technology,Data & Analytics,DAT,IC3,E04661,COP,150624179.56,0.1,1.0
2025-02-28,E04330,Bogotá,Technology,Data & Analytics,DAT,IC4,E04662,COP,188268484.94,0.1,1.0
2025-02-28,E04331,Bogotá,Technology,Data & Analytics,DAT,IC4,E04663,COP,189898357.43,0.1,1.0
2025-02-28,E04332,Bogotá,Technology,Data & Analytics,DAT,IC4,E04664,COP,188153155.32,0.1,1.0
2025-02-28,E04334,Bogotá,Technology,Data & Analytics,DAT,IC3,E04666,COP,138394603.43,0.1,1.0
2025-02-28,E04336,Bogotá,Technology,Data & Analytics,DAT,IC4,E04667,COP,167239663.64,0.1,1.0
2025-02-28,E04337,Bogotá,Technology,Data & Analytics,DAT,IC5,E04668,COP,211291472.09,0.1,1.0
2025-02-28,E04338,Bogotá,Technology,Data & Analytics,DAT,IC3,E04669,COP,152313630.48,0.1,1.0
2025-02-28,E04339,Bogotá,Technology,Data & Analytics,DAT,IC4,E04670,COP,180464116.58,0.1,1.0
2025-02-28,E04340,Bogotá,Technology,Data & Analytics,DAT,IC3,E04800,COP,148741712.84,0.1,1.0
2025-02-28,E04341,Bogotá,Technology,Data & Analytics,DAT,IC4,E04815,COP,198438209.02,0.1,1.0
2025-02-28,E04342,Bogotá,Technology,Data & Analytics,DAT,IC4,E00062,COP,173303770.64,0.1,1.0
2025-02-28,E04343,Bogotá,Technology,Data & Analytics,DAT,IC4,E00189,COP,191407053.43,0.1,1.0
2025-02-28,E04344,Bogotá,Technology,Data & Analytics,DAT,IC4,E00515,COP,184057474.31,0.1,1.0
2025-02-28,E04345,Bogotá,Technology,Data & Analytics,DAT,IC4,E00797,COP,184942761.79,0.1,1.0
2025-02-28,E04346,Bogotá,Technology,Data & Analytics,DAT,IC3,E01341,COP,149143217.73,0.1,1.0
2025-02-28,E04347,Bogotá,Technology,Data & Analytics,DAT,IC3,E01380,COP,145428295.21,0.1,0.5
